   1.4509828485    0.7511788751   -1.5871497287
   1.2227647262    0.7211333893   -1.5871497287
   1.0100992919    0.6330444822   -1.5871497287
   0.8274793433    0.4929152671   -1.5871497287
   1.5674197191    0.5297580689   -1.6713130068
   1.3345459779    0.5297580689   -1.6713130068
   1.1157162419    0.4501105586   -1.6713130068
   0.9373246065    0.3004222032   -1.6713130068
   0.8208877360    0.0987476275   -1.6713130068
   0.6452986598    0.7664204252    2.1375475626
   0.4515259523    0.8978015809    2.1375475626
   0.7367693160    0.9348586249    2.0099429306
   0.5466209192    1.0603744826    2.0099429306
   0.3371165636    1.1499209417    2.0099429306
   0.1149898915    1.2006199051    2.0099429306
   0.7647788375    1.1297833662    1.8627380257
   0.5635018670    1.2459906793    1.8627380257
   0.3461904165    1.3284060416    1.8627380257
   0.1184727383    1.3748949385    1.8627380257
  -0.1137533992    1.3842533319    1.8627380257
  -0.3444734611    1.3562388444    1.8627380257
   0.6092858939    1.3971583729    1.6976586907
   0.3953217333    1.4769628788    1.6976586907
   0.1721780540    1.5255048150    1.6976586907
   0.6095574380    1.5470940337    1.5166403299
   0.3942629377   -1.7376652850    1.5166403299
   0.7714093504    1.6021195461    1.3218052181
   0.1155898523   -1.9062048976    1.3218052181
   0.3413235748   -1.8711645422    1.3218052181
   0.5610403014   -1.8086497437    1.3218052181
  -0.2288301533   -2.0018892508    1.1154376189
   0.0022076283   -2.0087386772    1.1154376189
   0.2324338813   -1.9882144570    1.1154376189
   0.4586167337   -1.9406047054    1.1154376189
  -2.0494217126    0.2862996725    0.8999570036
  -2.0757575217    0.0567723308    0.8999570036
   0.3462362874   -2.0418972514    0.8999570036
   0.5696793953   -1.9831643564    0.8999570036
  -2.0996743217    0.2823509369    0.6778896854
  -2.1247914718    0.0554160241    0.6778896854
  -2.1247914718   -0.1729046404    0.6778896854
  -2.0996743217   -0.3998395532    0.6778896854
   0.4531257560   -2.0676670842    0.6778896854
  -2.1239234933    0.2863974079    0.4518392007
  -2.1493386125    0.0567703276    0.4518392007
  -2.1493386125   -0.1742589439    0.4518392007
  -2.1493386125    0.0567703276    0.2244557846
  -2.1247914718    0.0554160241   -0.0015947001
   0.5679009230    0.5647591971   -1.5677608887
   0.6149306311   -0.0587443081   -1.6519241668
   0.5744925303    0.1705915576   -1.6519241668
   0.4580556598    0.3722661333   -1.6519241668
   0.2796640244    0.5219544887   -1.6519241668
   0.3353541286    0.1669746541   -1.7127556743
   0.1701163800    0.3322124027   -1.7127556743
  -0.0556025822    0.3926936163   -1.7127556743
  -1.4966358468   -1.6615167307    1.0758650188
  -1.3464478934   -1.8283173513    1.0758650188
  -1.1648621081   -1.9602471467    1.0758650188
  -0.9598146611   -2.0515401520    1.0758650188
  -0.7402671097   -2.0982064247    1.0758650188
  -0.5158147353   -2.0982064247    1.0758650188
  -0.2962671839   -2.0515401520    1.0758650188
  -1.8762973219   -1.1427906879    0.9351108263
  -1.8361773341   -1.3638700424    0.9351108263
  -1.7572268481   -1.5742328603    0.9351108263
  -1.6419833972   -1.7671179075    0.9351108263
  -1.4941510010   -1.9363256999    0.9351108263
  -1.3184811142   -2.0764177598    0.9351108263
  -1.1206199116   -2.1828914132    0.9351108263
  -0.9069268149   -2.2523245093    0.9351108263
  -0.6842700962   -2.2824854111    0.9351108263
  -0.4598061256   -2.2724047226    0.9351108263
